episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_abs_comfort_penalty,std_abs_comfort_penalty,mean_abs_energy_penalty,std_abs_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
2,-0.16409639194663653,0.13753810335140793,-0.024538029587080748,0.0836254281271796,-0.13955836235955577,0.12607336716472953,-0.049076059174161496,0.1672508562543592,-2791.1672471911147,2521.4673432945906,0.049076059174161496,0.1672508562543592,2791.1672471911147,2521.4673432945906,97802500.34157667,13.58162100456621,35040,8760.083333333334,False,True
3,-0.1634003783957013,0.1386575554878047,-0.024165925965438574,0.08328893990142469,-0.1392344524302627,0.12697307388861348,-0.04833185193087715,0.16657787980284938,-2784.6890486052534,2539.4614777722695,0.04833185193087715,0.16657787980284938,2784.6890486052534,2539.4614777722695,97575504.26312809,13.222031963470322,35040,8760.083333333334,False,True
4,-0.16411677423233173,0.13740622759287155,-0.025089573463687728,0.08395731662281751,-0.13902720076864405,0.126049142412057,-0.050179146927375455,0.16791463324563502,-2780.54401537288,2520.98284824114,0.050179146927375455,0.16791463324563502,2780.54401537288,2520.98284824114,97430262.29866572,13.675799086757992,35040,8760.125,False,True
5,-0.16364104077955072,0.13751078117831073,-0.024291055250977203,0.08295522865475773,-0.13934998552857353,0.12623047554483308,-0.048582110501954406,0.16591045730951545,-2786.9997105714706,2524.6095108966615,0.048582110501954406,0.16591045730951545,2786.9997105714706,2524.6095108966615,97656469.85842434,13.51312785388128,35040,8760.125,False,True
6,-0.16395626853124062,0.1369014009205955,-0.024442959906802945,0.0827795217993263,-0.1395133086244377,0.12593576726350156,-0.04888591981360589,0.1655590435986526,-2790.266172488754,2518.7153452700313,0.04888591981360589,0.1655590435986526,2790.266172488754,2518.7153452700313,97770926.68400593,13.553082191780822,35040,8760.125,False,True
7,-0.16407986567406668,0.13738075615371734,-0.02464429918771572,0.08316567782000293,-0.13943556648635094,0.1262362661236421,-0.04928859837543144,0.16633135564000587,-2788.711329727019,2524.7253224728424,0.04928859837543144,0.16633135564000587,2788.711329727019,2524.7253224728424,97716444.99363475,13.809931506849315,35040,8760.125,False,True
8,-0.16450255787324766,0.13826227554836734,-0.024409863304564426,0.08337241940229571,-0.14009269456868326,0.12702038215243022,-0.04881972660912885,0.16674483880459143,-2801.8538913736647,2540.4076430486043,0.04881972660912885,0.16674483880459143,2801.8538913736647,2540.4076430486043,98176960.35373321,13.344748858447488,35040,8760.125,False,True
9,-0.16389116529366402,0.13741817645320079,-0.024314984280645404,0.08284280510886147,-0.13957618101301864,0.12631369554592953,-0.04862996856129081,0.16568561021772293,-2791.5236202603714,2526.2739109185904,0.04862996856129081,0.16568561021772293,2791.5236202603714,2526.2739109185904,97814987.65392342,13.453196347031962,35040,8760.083333333334,False,True
10,-0.16334578686287254,0.13748092133997067,-0.02379923559541951,0.08196858302657525,-0.13954655126745302,0.1266601228726479,-0.04759847119083902,0.1639371660531505,-2790.9310253490603,2533.202457452958,0.04759847119083902,0.1639371660531505,2790.9310253490603,2533.202457452958,97794223.12823108,13.182077625570777,35040,8760.125,False,True
11,-0.16379818217929587,0.13756211247690903,-0.024415392203465187,0.08304354034873693,-0.13938278997583067,0.126272225519158,-0.04883078440693037,0.16608708069747385,-2787.6557995166136,2525.44451038316,0.04883078440693037,0.16608708069747385,2787.6557995166136,2525.44451038316,97679459.21506214,13.381849315068491,35040,8760.125,False,True
12,-0.16374309651721758,0.13813502381936157,-0.024085850899667593,0.08287848356395257,-0.13965724561754997,0.1267852090091243,-0.048171701799335186,0.16575696712790514,-2793.144912350999,2535.7041801824857,0.048171701799335186,0.16575696712790514,2793.144912350999,2535.7041801824857,97871797.72877902,13.319063926940638,35040,8760.125,False,True
13,-0.16372027092011096,0.13734942924184804,-0.02439438127608093,0.08313550718837485,-0.13932588964403003,0.12590632222191955,-0.04878876255216186,0.1662710143767497,-2786.5177928806,2518.1264444383914,0.04878876255216186,0.1662710143767497,2786.5177928806,2518.1264444383914,97639583.46253623,13.607305936073057,35040,8760.125,False,True
14,-0.16395842556028295,0.13806261572116957,-0.02437149607653426,0.08337274418938843,-0.13958692948374868,0.126579992697223,-0.04874299215306852,0.16674548837877687,-2791.7385896749734,2531.59985394446,0.04874299215306852,0.16674548837877687,2791.7385896749734,2531.59985394446,97822520.18221107,13.39041095890411,35040,8760.125,False,True
15,-0.16405743209091408,0.138053731022055,-0.02425097369327205,0.08307550367188986,-0.13980645839764202,0.1266905306294187,-0.0485019473865441,0.16615100734377972,-2796.1291679528404,2533.8106125883737,0.0485019473865441,0.16615100734377972,2796.1291679528404,2533.8106125883737,97976366.04506753,13.34189497716895,35040,8760.125,False,True
16,-0.1643810028588196,0.1377517577963173,-0.02519745608593204,0.08400414524061037,-0.13918354677288758,0.1264251280982075,-0.05039491217186408,0.16800829048122073,-2783.670935457751,2528.50256196415,0.05039491217186408,0.16800829048122073,2783.670935457751,2528.50256196415,97539829.5784396,13.992579908675799,35040,8760.125,False,True
17,-0.16413554656861415,0.1381698411233003,-0.024434684327515197,0.08332952571327502,-0.13970086224109893,0.12680820125105396,-0.048869368655030394,0.16665905142655005,-2794.0172448219787,2536.1640250210794,0.048869368655030394,0.16665905142655005,2794.0172448219787,2536.1640250210794,97902364.25856213,13.41609589041096,35040,8760.125,False,True
18,-0.16356731222062654,0.13758885161946366,-0.024564179359200702,0.08316741022298506,-0.1390031328614258,0.1264028773592711,-0.049128358718401405,0.16633482044597012,-2780.0626572285164,2528.057547185422,0.049128358718401405,0.16633482044597012,2780.0626572285164,2528.057547185422,97413395.50928721,13.567351598173516,35040,8760.083333333334,False,True
19,-0.16280738491364,0.13662906918524553,-0.02328677473268117,0.08057063916146344,-0.13952061018095882,0.12624698833473344,-0.04657354946536234,0.16114127832292688,-2790.412203619176,2524.9397666946684,0.04657354946536234,0.16114127832292688,2790.412203619176,2524.9397666946684,97776043.61481594,13.133561643835618,35040,8760.125,False,True
20,-0.16519814374568517,0.13804572304927343,-0.025599804978313972,0.0856926198511232,-0.1395983387673712,0.12589263532205905,-0.051199609956627944,0.1713852397022464,-2791.9667753474237,2517.852706441181,0.051199609956627944,0.1713852397022464,2791.9667753474237,2517.852706441181,97830515.80817373,13.884132420091325,35040,8760.125,False,True
21,-0.16389309287972753,0.13738750499882693,-0.024476361411267675,0.08321348400260854,-0.13941673146845984,0.1261518840160243,-0.04895272282253535,0.16642696800521709,-2788.3346293691966,2523.0376803204863,0.04895272282253535,0.16642696800521709,2788.3346293691966,2523.0376803204863,97703245.41309665,13.501712328767123,35040,8760.083333333334,False,True
