episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_abs_comfort_penalty,std_abs_comfort_penalty,mean_abs_energy_penalty,std_abs_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
2,-0.1784644459502565,0.21240843304479892,-0.010969148056099927,0.05664180771149026,-0.1674952978941566,0.20915096733419086,-0.021938296112199853,0.11328361542298052,-3349.905957883131,4183.019346683816,0.021938296112199853,0.11328361542298052,3349.905957883131,4183.019346683816,117380704.76422492,6.395547945205479,35040,8760.0625,False,True
3,-0.17706432931072238,0.2104981326529867,-0.010730698917745616,0.05561656936782862,-0.16633363039297674,0.2073269759090824,-0.021461397835491232,0.11123313873565724,-3326.672607859535,4146.5395181816475,0.021461397835491232,0.11123313873565724,3326.672607859535,4146.5395181816475,116566608.17939812,6.475456621004566,35040,8760.0625,False,True
4,-0.1772446477262338,0.2116369618532701,-0.010681467073832303,0.05576534256692804,-0.1665631806524015,0.20832252673167082,-0.021362934147664606,0.11153068513385608,-3331.26361304803,4166.450534633416,0.021362934147664606,0.11153068513385608,3331.26361304803,4166.450534633416,116727477.00120297,6.4297945205479445,35040,8760.0625,False,True
5,-0.17571398820830253,0.21073306786114185,-0.009968485796272797,0.05302411570989295,-0.16574550241202976,0.2079540370002559,-0.019936971592545594,0.1060482314197859,-3314.9100482405943,4159.080740005117,0.019936971592545594,0.1060482314197859,3314.9100482405943,4159.080740005117,116154448.09035042,6.258561643835617,35040,8760.0625,False,True
6,-0.1747712924003759,0.20927939650544733,-0.010261241892556495,0.05327507012657414,-0.1645100505078194,0.20671065469950933,-0.02052248378511299,0.10655014025314828,-3290.201010156388,4134.213093990186,0.02052248378511299,0.10655014025314828,3290.201010156388,4134.213093990186,115288643.39587983,6.4868721461187215,35040,8760.0625,False,True
7,-0.17577747313301015,0.20937203982975428,-0.010811085780198527,0.05582231007544061,-0.1649663873528116,0.2063267316704263,-0.021622171560397054,0.11164462015088122,-3299.327747056232,4126.534633408526,0.021622171560397054,0.11164462015088122,3299.327747056232,4126.534633408526,115608444.25685038,6.424086757990867,35040,8760.0625,False,True
8,-0.17630611314465092,0.2103280127034791,-0.010132859645543923,0.05408378154948711,-0.166173253499107,0.2072974120435795,-0.020265719291087846,0.10816756309897423,-3323.465069982139,4145.948240871589,0.020265719291087846,0.10816756309897423,3323.465069982139,4145.948240871589,116454216.05217415,6.158675799086758,35040,8760.0625,False,True
9,-0.17534344422258083,0.20824871196941008,-0.01024854870442749,0.053108582393360956,-0.16509489551815332,0.20613409876314498,-0.02049709740885498,0.10621716478672191,-3301.8979103630663,4122.681975262899,0.02049709740885498,0.10621716478672191,3301.8979103630663,4122.681975262899,115698502.77912185,6.25,35040,8760.0625,False,True
10,-0.17615892920900392,0.20950824130601028,-0.010078051810761398,0.05232147725624618,-0.1660808773982425,0.2071342786925934,-0.020156103621522797,0.10464295451249236,-3321.61754796485,4142.685573851868,0.020156103621522797,0.10464295451249236,3321.61754796485,4142.685573851868,116389478.88068834,6.241438356164383,35040,8760.0625,False,True
11,-0.17625614951768107,0.2108266666428195,-0.01051107790016229,0.05539088727226398,-0.16574507161751878,0.2074402536555583,-0.02102215580032458,0.11078177454452796,-3314.901432350375,4148.805073111166,0.02102215580032458,0.11078177454452796,3314.901432350375,4148.805073111166,116154146.18955715,6.449771689497717,35040,8760.0625,False,True
12,-0.17629199867716686,0.21023659857370858,-0.010298819609075733,0.05415606766088807,-0.16599317906809113,0.2071885300118441,-0.020597639218151467,0.10831213532177614,-3319.8635813618225,4143.7706002368805,0.020597639218151467,0.10831213532177614,3319.8635813618225,4143.7706002368805,116328019.89091825,6.392694063926941,35040,8760.0625,False,True
13,-0.17533342515699424,0.20946233517173016,-0.010141180306469775,0.05325534379394494,-0.16519224485052444,0.20692457761893418,-0.02028236061293955,0.10651068758788988,-3303.8448970104887,4138.491552378683,0.02028236061293955,0.10651068758788988,3303.8448970104887,4138.491552378683,115766725.19124752,6.264269406392694,35040,8760.0625,False,True
14,-0.17600701301989027,0.2101072614373716,-0.010406988006358375,0.054678569155949826,-0.1656000250135319,0.20722962506451756,-0.02081397601271675,0.10935713831189965,-3312.000500270638,4144.592501290351,0.02081397601271675,0.10935713831189965,3312.000500270638,4144.592501290351,116052497.52948315,6.412671232876713,35040,8760.0625,False,True
15,-0.20786025587367654,0.27997885152233964,-0.012941976322135087,0.06817806836741985,-0.19491827955154148,0.2730806895641768,-0.025883952644270174,0.1363561367348397,-3898.36559103083,5461.613791283536,0.025883952644270174,0.1363561367348397,3898.36559103083,5461.613791283536,38921282.060851805,6.6506410256410255,9984,2496.0833333333335,False,True
16,-0.1762050661581058,0.2113385081199896,-0.010979983807057942,0.05767556833824863,-0.16522508235104785,0.2069050340625873,-0.021959967614115884,0.11535113667649725,-3304.5016470209575,4138.100681251745,0.021959967614115884,0.11535113667649725,3304.5016470209575,4138.100681251745,115789737.71161436,6.523972602739726,35040,8760.0625,False,True
17,-0.17594817748918068,0.20995001819802342,-0.01037040440694593,0.05418311181294256,-0.16557777308223476,0.20695546017379993,-0.02074080881389186,0.10836622362588512,-3311.5554616446952,4139.109203475999,0.02074080881389186,0.10836622362588512,3311.5554616446952,4139.109203475999,116036903.37603012,6.355593607305936,35040,8760.0625,False,True
