episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_abs_comfort_penalty,std_abs_comfort_penalty,mean_abs_energy_penalty,std_abs_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
2,-0.1968535925562205,0.16578593754661425,-0.06285324366661726,0.15474605046151838,-0.13400034888960324,0.12056525933913857,-0.12570648733323453,0.30949210092303675,-2680.0069777920653,2411.305186782771,0.12570648733323453,0.30949210092303675,2680.0069777920653,2411.305186782771,93907444.50183396,18.690068493150687,35040,8760.125,False,True
3,-0.19706238014544603,0.1657624671535483,-0.06295358167771144,0.15472375261890395,-0.1341087984677346,0.1208330154960694,-0.12590716335542287,0.3094475052378079,-2682.175969354693,2416.660309921388,0.12590716335542287,0.3094475052378079,2682.175969354693,2416.660309921388,93983445.96618843,18.667237442922374,35040,8760.125,False,True
4,-0.19719300098751277,0.16560802222083826,-0.06296835820449019,0.1546326171357325,-0.13422464278302262,0.12083824364258353,-0.12593671640898038,0.309265234271465,-2684.4928556604523,2416.76487285167,0.12593671640898038,0.309265234271465,2684.4928556604523,2416.76487285167,94064629.66234225,18.732876712328768,35040,8760.125,False,True
5,-0.19735209418931632,0.16643359995520557,-0.06315531007645876,0.15541452543600323,-0.13419678411285757,0.12117155295058898,-0.12631062015291752,0.31082905087200646,-2683.935682257151,2423.43105901178,0.12631062015291752,0.31082905087200646,2683.935682257151,2423.43105901178,94045106.30629057,18.730022831050228,35040,8760.125,False,True
6,-0.19655680571923737,0.16574530603909515,-0.06284334337145901,0.15464434895527548,-0.13371346234777834,0.12049569891701138,-0.12568668674291802,0.30928869791055097,-2674.2692469555677,2409.9139783402275,0.12568668674291802,0.30928869791055097,2674.2692469555677,2409.9139783402275,93706394.41332309,18.695776255707763,35040,8760.125,False,True
7,-0.19719662781723798,0.16589901740434554,-0.06308281289009705,0.15506005048047133,-0.13411381492714092,0.12068460922680431,-0.1261656257801941,0.31012010096094267,-2682.2762985428185,2413.692184536086,0.1261656257801941,0.31012010096094267,2682.2762985428185,2413.692184536086,93986961.50094035,18.70433789954338,35040,8760.125,False,True
8,-0.19720067808953243,0.16617109080433792,-0.06297309755288666,0.15521471474034906,-0.13422758053664577,0.12080293252517925,-0.12594619510577332,0.3104294294806981,-2684.551610732916,2416.058650503585,0.12594619510577332,0.3104294294806981,2684.551610732916,2416.058650503585,94066688.44008137,18.695776255707763,35040,8760.125,False,True
9,-0.19792147332706903,0.16672821728084503,-0.06366415910277193,0.156377958824974,-0.1342573142242971,0.12073451301551123,-0.12732831820554386,0.312755917649948,-2685.146284485941,2414.690260310225,0.12732831820554386,0.312755917649948,2685.146284485941,2414.690260310225,94087525.80838738,18.698630136986303,35040,8760.125,False,True
10,-0.1973253613726165,0.16662010138569336,-0.0632166482951289,0.15539620496239023,-0.1341087130774876,0.12142273855810694,-0.1264332965902578,0.31079240992478047,-2682.174261549753,2428.4547711621385,0.1264332965902578,0.31079240992478047,2682.174261549753,2428.4547711621385,93983386.12470333,18.732876712328768,35040,8760.125,False,True
11,-0.1969246885301272,0.1660107817512155,-0.06298883748813694,0.15508057035811162,-0.13393585104199027,0.12064881547941546,-0.12597767497627388,0.31016114071622325,-2678.717020839805,2412.976309588309,0.12597767497627388,0.31016114071622325,2678.717020839805,2412.976309588309,93862244.41022678,18.65296803652968,35040,8760.083333333334,False,True
12,-0.19772461384720585,0.1667160445715638,-0.06355598996043894,0.15625323300442975,-0.13416862388676687,0.12073250242533398,-0.1271119799208779,0.3125064660088595,-2683.3724777353377,2414.6500485066795,0.1271119799208779,0.3125064660088595,2683.3724777353377,2414.6500485066795,94025371.61984624,18.71575342465753,35040,8760.125,False,True
13,-0.1978389138118971,0.1669232594078766,-0.06414375685412409,0.15719301460757396,-0.13369515695777304,0.12032617037652346,-0.12828751370824817,0.3143860292151479,-2673.9031391554604,2406.5234075304693,0.12828751370824817,0.3143860292151479,2673.9031391554604,2406.5234075304693,93693565.99600734,18.755707762557076,35040,8760.125,False,True
14,-0.19757232699146426,0.1670443935846092,-0.06354695483176377,0.15653931518862724,-0.1340253721597005,0.12061207896029444,-0.12709390966352754,0.3130786303772545,-2680.5074431940097,2412.2415792058887,0.12709390966352754,0.3130786303772545,2680.5074431940097,2412.2415792058887,93924980.8095181,18.72146118721461,35040,8760.125,False,True
15,-0.1966034327033026,0.16573132739900653,-0.06251622368049456,0.15435867072873202,-0.13408720902280807,0.12072898695173911,-0.12503244736098912,0.30871734145746405,-2681.7441804561613,2414.5797390347825,0.12503244736098912,0.30871734145746405,2681.7441804561613,2414.5797390347825,93968316.08318388,18.67865296803653,35040,8760.125,False,True
16,-0.19728970647874544,0.1667050182903572,-0.06359103580360788,0.15629824868952916,-0.13369867067513755,0.12046723789046256,-0.12718207160721576,0.3125964973790583,-2673.9734135027516,2409.344757809251,0.12718207160721576,0.3125964973790583,2673.9734135027516,2409.344757809251,93696028.40913641,18.72146118721461,35040,8760.125,False,True
17,-0.19709347050145257,0.16584959049684442,-0.06287375815647038,0.15477203832006275,-0.13421971234498217,0.1207800635432707,-0.12574751631294076,0.3095440766401255,-2684.3942468996433,2415.601270865414,0.12574751631294076,0.3095440766401255,2684.3942468996433,2415.601270865414,94061174.4113635,18.67865296803653,35040,8760.125,False,True
18,-0.19718761478655827,0.16646223610595395,-0.06291290201132575,0.15530836867354422,-0.1342747127752325,0.12094048572282973,-0.1258258040226515,0.31061673734708845,-2685.49425550465,2418.8097144565945,0.1258258040226515,0.31061673734708845,2685.49425550465,2418.8097144565945,94099718.71288294,18.661529680365298,35040,8760.125,False,True
19,-0.19681203615427642,0.16575447743785815,-0.06289027397302124,0.15458112158359344,-0.13392176218125518,0.1207396343695877,-0.1257805479460425,0.3091622431671869,-2678.4352436251033,2414.792687391754,0.1257805479460425,0.3091622431671869,2678.4352436251033,2414.792687391754,93852370.93662362,18.635844748858446,35040,8760.125,False,True
