episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_abs_comfort_penalty,std_abs_comfort_penalty,mean_abs_energy_penalty,std_abs_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
2,-0.15600357881734891,0.18190009921576228,-0.018074179120390093,0.06669463432457882,-0.1379293996969588,0.18247910375930512,-0.036148358240780186,0.13338926864915765,-2758.5879939391757,3649.582075186102,0.036148358240780186,0.13338926864915765,2758.5879939391757,3649.582075186102,96660923.30762872,9.043949771689498,35040,8760.083333333334,False,True
3,-0.1546956929570567,0.1813342917453114,-0.017322778003025178,0.06494759897140072,-0.13737291495403156,0.18217699869875267,-0.034645556006050356,0.12989519794280144,-2747.4582990806302,3643.5399739750537,0.034645556006050356,0.12989519794280144,2747.4582990806302,3643.5399739750537,96270938.79978529,8.75,35040,8760.083333333334,False,True
4,-0.1574442531473839,0.182839582937957,-0.0179340400345362,0.06606993746204316,-0.1395102131128477,0.18367086545078223,-0.0358680800690724,0.13213987492408633,-2790.204262256954,3673.417309015645,0.0358680800690724,0.13213987492408633,2790.204262256954,3673.417309015645,97768757.34948367,9.04109589041096,35040,8760.083333333334,False,True
5,-0.15488844600304416,0.18031477548171052,-0.01792695380649561,0.06630768514386798,-0.13696149219654855,0.18107356613885445,-0.03585390761299122,0.13261537028773596,-2739.2298439309707,3621.471322777089,0.03585390761299122,0.13261537028773596,2739.2298439309707,3621.471322777089,95982613.73134121,8.98972602739726,35040,8760.083333333334,False,True
6,-0.15498111413639637,0.1803194902964294,-0.01739690671279379,0.06497868766978686,-0.1375842074236026,0.180852830209023,-0.03479381342558758,0.12995737533957372,-2751.6841484720517,3617.0566041804605,0.03479381342558758,0.12995737533957372,2751.6841484720517,3617.0566041804605,96419012.56246069,8.835616438356164,35040,8760.083333333334,False,True
7,-0.1558636173169065,0.18143744482989788,-0.017277649164977142,0.0641975176980148,-0.1385859681519294,0.18227164098759596,-0.034555298329954284,0.1283950353960296,-2771.7193630385877,3645.4328197519185,0.034555298329954284,0.1283950353960296,2771.7193630385877,3645.4328197519185,97121046.48087211,8.964041095890412,35040,8760.083333333334,False,True
8,-0.15658756182913308,0.18293794841721223,-0.017760285176682218,0.0656187082254423,-0.13882727665245084,0.18354482394418214,-0.035520570353364436,0.1312374164508846,-2776.545533049017,3670.8964788836424,0.035520570353364436,0.1312374164508846,2776.545533049017,3670.8964788836424,97290155.47803757,8.952625570776256,35040,8760.083333333334,False,True
9,-0.15596019983147777,0.18155533200373913,-0.017767507493422468,0.06583217736922195,-0.1381926923380553,0.18222161492711714,-0.035535014986844936,0.1316643547384439,-2763.853846761106,3644.432298542343,0.035535014986844936,0.1316643547384439,2763.853846761106,3644.432298542343,96845438.79050915,8.909817351598173,35040,8760.083333333334,False,True
10,-0.1559536646478111,0.1817707346749821,-0.01771262937535839,0.06561199818379962,-0.1382410352724527,0.18218537502312313,-0.03542525875071678,0.13122399636759924,-2764.8207054490545,3643.7075004624626,0.03542525875071678,0.13122399636759924,2764.8207054490545,3643.7075004624626,96879317.51893486,9.006849315068493,35040,8760.083333333334,False,True
11,-0.15520949762214903,0.18100358650122778,-0.01806684957149725,0.06639405829620514,-0.1371426480506518,0.1815292009894522,-0.0361336991429945,0.13278811659241027,-2742.8529610130354,3630.584019789044,0.0361336991429945,0.13278811659241027,2742.8529610130354,3630.584019789044,96109567.75389676,9.04109589041096,35040,8760.083333333334,False,True
12,-0.15492020071873447,0.18138301184688338,-0.017654204241976782,0.06542252036720288,-0.13726599647675766,0.18205247214162584,-0.035308408483953564,0.13084504073440575,-2745.3199295351533,3641.049442832517,0.035308408483953564,0.13084504073440575,2745.3199295351533,3641.049442832517,96196010.33091177,8.972602739726028,35040,8760.083333333334,False,True
13,-0.15579577623854565,0.18187065954595907,-0.017707142621625042,0.06563711432390128,-0.13808863361692064,0.1826850256369082,-0.035414285243250083,0.13127422864780255,-2761.7726723384126,3653.7005127381635,0.035414285243250083,0.13127422864780255,2761.7726723384126,3653.7005127381635,96772514.43873797,8.815639269406393,35040,8760.083333333334,False,True
14,-0.15615245984204584,0.1814920254256609,-0.017713314160991218,0.06585027270321347,-0.13843914568105462,0.18203157467580547,-0.035426628321982435,0.13170054540642695,-2768.782913621092,3640.631493516109,0.035426628321982435,0.13170054540642695,2768.782913621092,3640.631493516109,97018153.29328306,9.023972602739725,35040,8760.083333333334,False,True
15,-0.15429776280826485,0.18042734301594973,-0.017388531016820283,0.06487856004964815,-0.1369092317914446,0.18122315551628257,-0.03477706203364057,0.1297571200992963,-2738.1846358288917,3624.4631103256515,0.03477706203364057,0.1297571200992963,2738.1846358288917,3624.4631103256515,95945989.63944437,8.778538812785389,35040,8760.0625,False,True
16,-0.15589510438930934,0.18206276566672802,-0.018085901878043282,0.06677955480043397,-0.13780920251126605,0.18256961034887245,-0.036171803756086564,0.13355910960086795,-2756.1840502253212,3651.392206977449,0.036171803756086564,0.13355910960086795,2756.1840502253212,3651.392206977449,96576689.11989525,9.032534246575343,35040,8760.083333333334,False,True
17,-0.15635944116760156,0.18213387987998803,-0.017699029367389627,0.06567745685866787,-0.13866041180021194,0.18254066810730857,-0.035398058734779254,0.13135491371733574,-2773.208236004238,3650.8133621461716,0.035398058734779254,0.13135491371733574,2773.208236004238,3650.8133621461716,97173216.58958851,8.924086757990867,35040,8760.083333333334,False,True
18,-0.15530040535675038,0.18048677545660183,-0.017358989335072694,0.06445414743267325,-0.13794141602167767,0.18158541985200324,-0.03471797867014539,0.1289082948653465,-2758.828320433553,3631.7083970400645,0.03471797867014539,0.1289082948653465,2758.828320433553,3631.7083970400645,96669344.3479917,8.912671232876711,35040,8760.083333333334,False,True
19,-0.15655914474548427,0.18176382359557958,-0.017880903969225773,0.06579044737601111,-0.1386782407762585,0.18262274123735645,-0.035761807938451545,0.13158089475202223,-2773.5648155251697,3652.454824747129,0.035761807938451545,0.13158089475202223,2773.5648155251697,3652.454824747129,97185711.13600194,9.026826484018265,35040,8760.083333333334,False,True
20,-0.15469389666305136,0.18133530300233458,-0.01793009600705303,0.06632673101417651,-0.13676380065599833,0.18174311488976777,-0.03586019201410606,0.13265346202835301,-2735.2760131199666,3634.862297795356,0.03586019201410606,0.13265346202835301,2735.2760131199666,3634.862297795356,95844071.49972363,8.949771689497716,35040,8760.083333333334,False,True
21,-0.15656902281956753,0.18310802327630338,-0.017956309438291417,0.0665137868669092,-0.13861271338127612,0.1835750617609573,-0.035912618876582834,0.1330275737338184,-2772.254267625522,3671.5012352191466,0.035912618876582834,0.1330275737338184,2772.254267625522,3671.5012352191466,97139789.5375983,8.972602739726028,35040,8760.083333333334,False,True
