episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_abs_comfort_penalty,std_abs_comfort_penalty,mean_abs_energy_penalty,std_abs_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
2,-0.16634000462709486,0.17364026905109958,-0.013514138962562792,0.06192254485070653,-0.15282586566453207,0.17291877380136877,-0.027028277925125584,0.12384508970141306,-3056.5173132906416,3458.375476027375,0.027028277925125584,0.12384508970141306,3056.5173132906416,3458.375476027375,107100366.65770409,6.5810502283105015,35040,8760.083333333334,False,True
3,-0.16701884987134843,0.17435389145746588,-0.014023735821587698,0.06354976923325316,-0.1529951140497607,0.1732041202126279,-0.028047471643175396,0.12709953846650632,-3059.9022809952144,3464.082404252557,0.028047471643175396,0.12709953846650632,3059.9022809952144,3464.082404252557,107218975.92607231,6.698059360730594,35040,8760.083333333334,False,True
4,-0.16599291627381604,0.17264588875206424,-0.013697813677527926,0.06075471347851096,-0.1522951025962881,0.17247541300789512,-0.02739562735505585,0.12150942695702192,-3045.902051925761,3449.508260157903,0.02739562735505585,0.12150942695702192,3045.902051925761,3449.508260157903,106728407.89947867,6.715182648401827,35040,8760.083333333334,False,True
5,-0.16676546497522365,0.17402786316380245,-0.013692066004903376,0.06247573097312683,-0.1530733989703203,0.17317507097180213,-0.02738413200980675,0.12495146194625366,-3061.4679794064054,3463.5014194360424,0.02738413200980675,0.12495146194625366,3061.4679794064054,3463.5014194360424,107273837.99840045,6.623858447488584,35040,8760.083333333334,False,True
6,-0.1662757424374064,0.17384715246332796,-0.013872647277970069,0.06280356697381696,-0.15240309515943626,0.17271513467060415,-0.027745294555940138,0.12560713394763393,-3048.061903188726,3454.3026934120826,0.027745294555940138,0.12560713394763393,3048.061903188726,3454.3026934120826,106804089.08773296,6.738013698630136,35040,8760.083333333334,False,True
7,-0.1665648567450975,0.17379519711634395,-0.013527007189626912,0.06136966752895784,-0.15303784955547062,0.1733255893476152,-0.027054014379253824,0.12273933505791568,-3060.756991109412,3466.5117869523037,0.027054014379253824,0.12273933505791568,3060.756991109412,3466.5117869523037,107248924.96847379,6.598173515981736,35040,8760.083333333334,False,True
8,-0.1671935810327035,0.17504124073990326,-0.013774621920285663,0.063196848733682,-0.15341895911241785,0.17419671240509058,-0.027549243840571325,0.126393697467364,-3068.3791822483568,3483.9342481018116,0.027549243840571325,0.126393697467364,3068.3791822483568,3483.9342481018116,107516006.54598242,6.606735159817352,35040,8760.083333333334,False,True
9,-0.16841292643441785,0.17545999041786103,-0.013447324704465814,0.060433573952699444,-0.15496560172995208,0.1755421482151664,-0.026894649408931628,0.12086714790539889,-3099.312034599041,3510.842964303328,0.026894649408931628,0.12086714790539889,3099.312034599041,3510.842964303328,108599893.6923504,6.635273972602739,35040,8760.083333333334,False,True
10,-0.16711267811123234,0.17458550899289263,-0.013639036676908252,0.06224504210868535,-0.1534736414343241,0.17383359502786347,-0.027278073353816504,0.1244900842173707,-3069.4728286864815,3476.6719005572686,0.027278073353816504,0.1244900842173707,3069.4728286864815,3476.6719005572686,107554327.91717431,6.592465753424658,35040,8760.083333333334,False,True
11,-0.16728305410103533,0.17594782964583436,-0.014130642266632078,0.06375846775002011,-0.15315241183440328,0.17470158825509166,-0.028261284533264156,0.12751693550004023,-3063.0482366880647,3494.031765101833,0.028261284533264156,0.12751693550004023,3063.0482366880647,3494.031765101833,107329210.2135498,6.766552511415524,35040,8760.083333333334,False,True
12,-0.16573959391865636,0.17356023240626506,-0.01395038254245867,0.06277788797089147,-0.1517892113761977,0.1727129945372954,-0.02790076508491734,0.12555577594178294,-3035.784227523954,3454.2598907459083,0.02790076508491734,0.12555577594178294,3035.784227523954,3454.2598907459083,106373879.33243935,6.678082191780822,35040,8760.083333333334,False,True
13,-0.1667479147735694,0.17446535943176414,-0.01344395057382535,0.06133209612249741,-0.15330396419974404,0.1739631922498098,-0.0268879011476507,0.12266419224499482,-3066.0792839948817,3479.263844996196,0.0268879011476507,0.12266419224499482,3066.0792839948817,3479.263844996196,107435418.11118065,6.558219178082192,35040,8760.083333333334,False,True
14,-0.16568310625010613,0.1729069235867757,-0.013547879862983872,0.06127425482097036,-0.15213522638712226,0.17236530743363912,-0.027095759725967745,0.12254850964194072,-3042.7045277424445,3447.306148672782,0.027095759725967745,0.12254850964194072,3042.7045277424445,3447.306148672782,106616366.65209526,6.700913242009133,35040,8760.083333333334,False,True
15,-0.1662494523035838,0.17386876111943833,-0.013677009639632361,0.06225887785224034,-0.15257244266395142,0.17321186442376824,-0.027354019279264723,0.12451775570448068,-3051.4488532790288,3464.2372884753645,0.027354019279264723,0.12451775570448068,3051.4488532790288,3464.2372884753645,106922767.81889717,6.561073059360731,35040,8760.083333333334,False,True
16,-0.16704907126131108,0.17460955805701384,-0.013841385110501108,0.06248287614811775,-0.15320768615080999,0.174107789960257,-0.027682770221002215,0.1249657522962355,-3064.1537230162,3482.1557992051403,0.027682770221002215,0.1249657522962355,3064.1537230162,3482.1557992051403,107367946.45448764,6.5839041095890405,35040,8760.083333333334,False,True
17,-0.1669991657364491,0.17470761232567864,-0.013967367419025703,0.0631273066544483,-0.15303179831742342,0.17355768588986073,-0.027934734838051405,0.1262546133088966,-3060.635966348468,3471.153717797215,0.027934734838051405,0.1262546133088966,3060.635966348468,3471.153717797215,107244684.26085033,6.820776255707763,35040,8760.083333333334,False,True
18,-0.16643911386092147,0.17359268515475396,-0.013717196960680062,0.06263204438140228,-0.15272191690024142,0.17278208606978013,-0.027434393921360125,0.12526408876280457,-3054.4383380048284,3455.6417213956024,0.027434393921360125,0.12526408876280457,3054.4383380048284,3455.6417213956024,107027519.36368918,6.632420091324201,35040,8760.083333333334,False,True
19,-0.1674777725142309,0.17429079318898758,-0.013827007717726542,0.06277894947768768,-0.15365076479650436,0.17333885597037785,-0.027654015435453084,0.12555789895537536,-3073.0152959300867,3466.7771194075567,0.027654015435453084,0.12555789895537536,3073.0152959300867,3466.7771194075567,107678455.96939024,6.723744292237443,35040,8760.083333333334,False,True
20,-0.16521068187328555,0.17316034543922726,-0.013579543903390199,0.06212810260236438,-0.15163113796989539,0.17242998322158185,-0.027159087806780398,0.12425620520472876,-3032.6227593979065,3448.5996644316365,0.027159087806780398,0.12425620520472876,3032.6227593979065,3448.5996644316365,106263101.48930265,6.575342465753424,35040,8760.083333333334,False,True
